path[POSIX]	ID_prefix	mouse_number	experiment	run	camera	size[bytes]	checksum[md5]	url
EOCWB_12wks_25mm/Calibration26012023.smp	N/A	N/A	N/A	N/A	N/A	14336	ae46cb10662bd28022a6e7467c0e4a37	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/EOCWB_12wks_25mm/Calibration26012023.smp
EOCWB_12wks_25mm/Calibration26012023-1.avi	N/A	N/A	N/A	N/A	N/A	137509888	e100552ff62ac07e8cdb93c409712e46	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/EOCWB_12wks_25mm/Calibration26012023-1.avi
EOCWB_12wks_25mm/Calibration26012023-2.avi	N/A	N/A	N/A	N/A	N/A	160208384	79b75113fcdef5364f3254402b5097c9	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/EOCWB_12wks_25mm/Calibration26012023-2.avi
EOCWB_12wks_25mm/Calibration26012023-3.avi	N/A	N/A	N/A	N/A	N/A	255567872	08747fe9c51b1807947b04320d0cfe95	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/EOCWB_12wks_25mm/Calibration26012023-3.avi
EOCWB_12wks_25mm/Calibration26012023-4.avi	N/A	N/A	N/A	N/A	N/A	213801472	28cf0826e001d1b542045738a0dcf04e	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/EOCWB_12wks_25mm/Calibration26012023-4.avi
EOCWB_12wks_25mm/Calibration26012023-5.avi	N/A	N/A	N/A	N/A	N/A	116977152	0f7900cf5d3131e5c5bf60a326d3c1cb	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/EOCWB_12wks_25mm/Calibration26012023-5.avi
EOCWB_12wks_25mm/Calibration26012023-6.avi	N/A	N/A	N/A	N/A	N/A	179714560	d98b738f79b8aeabc49a8205d36be1bd	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/EOCWB_12wks_25mm/Calibration26012023-6.avi
EOCWB_12wks_25mm/Calibration26012023-7.avi	N/A	N/A	N/A	N/A	N/A	176775680	584b46881116efe96447eeaa342cd663	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/EOCWB_12wks_25mm/Calibration26012023-7.avi
EOCWB_12wks_25mm/Calibration26012023-8.avi	N/A	N/A	N/A	N/A	N/A	175618560	42630dcbb2cb1c3f8395ea0f15988fce	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/EOCWB_12wks_25mm/Calibration26012023-8.avi
EOCWB_12wks_25mm/EOCWB_Mouse410_25mm_Run1.smp	EOCWB	410	25mm	1	N/A	14848	a754c493fbdc292b48083fbb8b3cc87b	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/EOCWB_12wks_25mm/EOCWB_Mouse410_25mm_Run1.smp
