path[POSIX]	ID_prefix	mouse_number	experiment	run	camera	size[bytes]	checksum[md5]	url
CRCFT_9wks_12mm/Calibration-1.avi	N/A	N/A	N/A	N/A	N/A	137759232	045c37fa16a1b4d48816f37e1994f1a7	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/CRCFT_9wks_12mm/Calibration-1.avi
CRCFT_9wks_12mm/Calibration-2.avi	N/A	N/A	N/A	N/A	N/A	69245952	5d18e7b0d75c70f9a0d7b9b13edb3fb9	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/CRCFT_9wks_12mm/Calibration-2.avi
CRCFT_9wks_12mm/Calibration-3.avi	N/A	N/A	N/A	N/A	N/A	113034240	70a434749bb44e218870f88ad38f79cf	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/CRCFT_9wks_12mm/Calibration-3.avi
CRCFT_9wks_12mm/Calibration-4.avi	N/A	N/A	N/A	N/A	N/A	141036544	7c5a1b35ea481ff2158391eb6a53ce6b	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/CRCFT_9wks_12mm/Calibration-4.avi
CRCFT_9wks_12mm/Calibration-5.avi	N/A	N/A	N/A	N/A	N/A	95617536	b5bf6a2c93b35db9c1656e429508921a	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/CRCFT_9wks_12mm/Calibration-5.avi
CRCFT_9wks_12mm/Calibration-6.avi	N/A	N/A	N/A	N/A	N/A	97423872	bce50e84894bc7216231425f42292823	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/CRCFT_9wks_12mm/Calibration-6.avi
CRCFT_9wks_12mm/Calibration-7.avi	N/A	N/A	N/A	N/A	N/A	127385088	9850d6d9cba000c6010b190d3fdd090c	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/CRCFT_9wks_12mm/Calibration-7.avi
CRCFT_9wks_12mm/Calibration-8.avi	N/A	N/A	N/A	N/A	N/A	136710656	3b64f1a29dae154f895429ae18cbadc9	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/CRCFT_9wks_12mm/Calibration-8.avi
CRCFT_9wks_12mm/Calibration.smp	N/A	N/A	N/A	N/A	N/A	5120	bb4985f20b2820ebdcf9d3afebcdf9a2	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/CRCFT_9wks_12mm/Calibration.smp
CRCFT_9wks_12mm/CRCFT_Mouse11_12mm_Run1-1.avi	CRCFT	11	12mm	1	1	44034048	808b7f104259b3ac6a8fdb0e319e0f23	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/CRCFT_9wks_12mm/CRCFT_Mouse11_12mm_Run1-1.avi
CRCFT_9wks_12mm/CRCFT_Mouse11_12mm_Run1-2.avi	CRCFT	11	12mm	1	2	22191616	dd6c9b543131dbe7acf1fdbbb281227c	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/CRCFT_9wks_12mm/CRCFT_Mouse11_12mm_Run1-2.avi
CRCFT_9wks_12mm/CRCFT_Mouse11_12mm_Run1-3.avi	CRCFT	11	12mm	1	3	35902976	6d8f2e7b8288350d45c7b5b720472781	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/CRCFT_9wks_12mm/CRCFT_Mouse11_12mm_Run1-3.avi
CRCFT_9wks_12mm/CRCFT_Mouse11_12mm_Run1-4.avi	CRCFT	11	12mm	1	4	44258816	cb9b50357bdb9a0868c5e30ddcf4e3fc	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/CRCFT_9wks_12mm/CRCFT_Mouse11_12mm_Run1-4.avi
CRCFT_9wks_12mm/CRCFT_Mouse11_12mm_Run1-5.avi	CRCFT	11	12mm	1	5	29422080	1e92307c28fd783cc922ebe02600288e	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/CRCFT_9wks_12mm/CRCFT_Mouse11_12mm_Run1-5.avi
CRCFT_9wks_12mm/CRCFT_Mouse11_12mm_Run1-6.avi	CRCFT	11	12mm	1	6	30587904	93ccd1913d9f8d66d98d7a4c71e747f1	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/CRCFT_9wks_12mm/CRCFT_Mouse11_12mm_Run1-6.avi
CRCFT_9wks_12mm/CRCFT_Mouse11_12mm_Run1-7.avi	CRCFT	11	12mm	1	7	39766016	203e47c434e8db8d7f09929e0d4ec545	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/CRCFT_9wks_12mm/CRCFT_Mouse11_12mm_Run1-7.avi
