path[POSIX]	ID_prefix	mouse_number	experiment	run	camera	size[bytes]	checksum[md5]	url
C576J_104wks_25mm/C576J_Mouse2742_25mm_Run1-1.avi	C576J	2742	25mm	1	1	66809856	f48e17c1ff2dda626b8d814b7e03d76b	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_25mm/C576J_Mouse2742_25mm_Run1-1.avi
C576J_104wks_25mm/C576J_Mouse2742_25mm_Run1-2.avi	C576J	2742	25mm	1	2	72989184	76e38c78b934b67e4914af49eed278c2	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_25mm/C576J_Mouse2742_25mm_Run1-2.avi
C576J_104wks_25mm/C576J_Mouse2742_25mm_Run1-3.avi	C576J	2742	25mm	1	3	114320896	25730ced13839c75eefa6ecd9598ddcf	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_25mm/C576J_Mouse2742_25mm_Run1-3.avi
C576J_104wks_25mm/C576J_Mouse2742_25mm_Run1-4.avi	C576J	2742	25mm	1	4	94774784	d86b7da82e51e26780a1e3fd6797bb17	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_25mm/C576J_Mouse2742_25mm_Run1-4.avi
C576J_104wks_25mm/C576J_Mouse2742_25mm_Run1-5.avi	C576J	2742	25mm	1	5	49782272	c432ea842535975f7de9eb91ac76385a	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_25mm/C576J_Mouse2742_25mm_Run1-5.avi
C576J_104wks_25mm/C576J_Mouse2742_25mm_Run1-6.avi	C576J	2742	25mm	1	6	80961536	7b440dc7dfe07fab1f4c39dc1134bb0c	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_25mm/C576J_Mouse2742_25mm_Run1-6.avi
C576J_104wks_25mm/C576J_Mouse2742_25mm_Run1-7.avi	C576J	2742	25mm	1	7	82199552	ff75504371e8961f11059556595a5feb	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_25mm/C576J_Mouse2742_25mm_Run1-7.avi
C576J_104wks_25mm/C576J_Mouse2742_25mm_Run1-8.avi	C576J	2742	25mm	1	8	81648640	a2b8b33f89c001962868cb1af7a2e16a	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_25mm/C576J_Mouse2742_25mm_Run1-8.avi
C576J_104wks_25mm/C576J_Mouse2742_25mm_Run1.smp	C576J	2742	25mm	1	N/A	14848	58553bd5a44ac283580aaa32f0a2ef19	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_25mm/C576J_Mouse2742_25mm_Run1.smp
C576J_104wks_25mm/C576J_Mouse2742_25mm_Run2-1.avi	C576J	2742	25mm	2	1	21902336	e7a1c7691b55bc14b78bc07f834e0e0d	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_25mm/C576J_Mouse2742_25mm_Run2-1.avi
