path[POSIX]	ID_prefix	mouse_number	experiment	run	camera	size[bytes]	checksum[md5]	url
PCCD3_9wks_5mm/PCCD3_Mouse10_5mm_run1-1.avi	PCCD3	10	5mm	1	1	63425536	106c7ca5470a83b66231f6bec33cc585	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/PCCD3_9wks_5mm/PCCD3_Mouse10_5mm_run1-1.avi
PCCD3_9wks_5mm/PCCD3_Mouse10_5mm_run1-2.avi	PCCD3	10	5mm	1	2	41148416	bcb00c7c56ce957a684468486ebde4a7	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/PCCD3_9wks_5mm/PCCD3_Mouse10_5mm_run1-2.avi
PCCD3_9wks_5mm/PCCD3_Mouse10_5mm_run1-3.avi	PCCD3	10	5mm	1	3	64899072	661d38eec7a951ac41580556381655db	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/PCCD3_9wks_5mm/PCCD3_Mouse10_5mm_run1-3.avi
PCCD3_9wks_5mm/PCCD3_Mouse10_5mm_run1-4.avi	PCCD3	10	5mm	1	4	69996032	68ce29bcf9feab60eefc2dc2268c5b74	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/PCCD3_9wks_5mm/PCCD3_Mouse10_5mm_run1-4.avi
PCCD3_9wks_5mm/PCCD3_Mouse10_5mm_run1-5.avi	PCCD3	10	5mm	1	5	57977344	3cb1c340e1d3767bba5158016451921d	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/PCCD3_9wks_5mm/PCCD3_Mouse10_5mm_run1-5.avi
PCCD3_9wks_5mm/PCCD3_Mouse10_5mm_run1-6.avi	PCCD3	10	5mm	1	6	54297088	fe0331b94b2ffda836aa8515affe3418	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/PCCD3_9wks_5mm/PCCD3_Mouse10_5mm_run1-6.avi
PCCD3_9wks_5mm/PCCD3_Mouse10_5mm_run1-7.avi	PCCD3	10	5mm	1	7	70827008	aaff84a89b219f5efa36e4dd4593b8a3	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/PCCD3_9wks_5mm/PCCD3_Mouse10_5mm_run1-7.avi
PCCD3_9wks_5mm/PCCD3_Mouse10_5mm_run1-8.avi	PCCD3	10	5mm	1	8	69984256	dc9e1a62e6e62c9dcad29a904cc6c79a	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/PCCD3_9wks_5mm/PCCD3_Mouse10_5mm_run1-8.avi
PCCD3_9wks_5mm/PCCD3_Mouse10_5mm_run1.smp	PCCD3	10	5mm	1	N/A	14848	f34c7f04592a51425bd84da56e0b7ec7	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/PCCD3_9wks_5mm/PCCD3_Mouse10_5mm_run1.smp
PCCD3_9wks_5mm/PCCD3_Mouse10_5mm_run2-1.avi	PCCD3	10	5mm	2	1	77844992	46a590e6f931e3571906b6f7320c8972	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/PCCD3_9wks_5mm/PCCD3_Mouse10_5mm_run2-1.avi
