path[POSIX]	ID_prefix	mouse_number	experiment	run	camera	size[bytes]	checksum[md5]	url
JTDKE_12wks_25mm/Calibration20230627-1.avi	N/A	N/A	N/A	N/A	N/A	131338752	3988f9f6363fce95a0342c333d2de333	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_25mm/Calibration20230627-1.avi
JTDKE_12wks_25mm/Calibration20230627-2.avi	N/A	N/A	N/A	N/A	N/A	64591872	d9f5dd54f9d17310cc92d1aaf7457bbb	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_25mm/Calibration20230627-2.avi
JTDKE_12wks_25mm/Calibration20230627-3.avi	N/A	N/A	N/A	N/A	N/A	108219904	1c064617cb7dad5f8543de4c6560d522	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_25mm/Calibration20230627-3.avi
JTDKE_12wks_25mm/Calibration20230627-4.avi	N/A	N/A	N/A	N/A	N/A	134084608	3f7a8b9f8410894a5c0fb07c121bff2a	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_25mm/Calibration20230627-4.avi
JTDKE_12wks_25mm/Calibration20230627-5.avi	N/A	N/A	N/A	N/A	N/A	95311872	18d96efa6a6528cc2cf457fa61f8b537	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_25mm/Calibration20230627-5.avi
JTDKE_12wks_25mm/Calibration20230627-6.avi	N/A	N/A	N/A	N/A	N/A	93779968	c58f8e6ea2fdfc7313c734fa960086eb	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_25mm/Calibration20230627-6.avi
JTDKE_12wks_25mm/Calibration20230627-7.avi	N/A	N/A	N/A	N/A	N/A	117937152	6f3e50e21b14a8e560d11ab8797ce4b9	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_25mm/Calibration20230627-7.avi
JTDKE_12wks_25mm/Calibration20230627-8.avi	N/A	N/A	N/A	N/A	N/A	138007040	cc44285f01d379169eeb3792c4b5e336	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_25mm/Calibration20230627-8.avi
JTDKE_12wks_25mm/Calibration20230627.smp	N/A	N/A	N/A	N/A	N/A	14848	f5bef8707a2492c20186ee8ab287f21a	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_25mm/Calibration20230627.smp
JTDKE_12wks_25mm/JTDKE_Mouse1110_25 mm_Run1-1.avi	JTDKE	1110	25 mm	1	1	54560768	9cea84a14924f6fe7f5daedc67325556	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_25mm/JTDKE_Mouse1110_25 mm_Run1-1.avi
