path[POSIX]	ID_prefix	mouse_number	experiment	run	camera	size[bytes]	checksum[md5]	url
C576J_104wks_spaghetti/C576J_Mouse2753_spaghetto_trial4-7.avi	C576J	2753	spaghetto	4	7	156409856	f8a30b908da65b2635ac1db1623cb3eb	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Korotkova/C576J_104wks_spaghetti/C576J_Mouse2753_spaghetto_trial4-7.avi
C576J_104wks_spaghetti/C576J_Mouse2742_spaghetto_trial1.smp	C576J	2742	spaghetto	1	N/A	14848	6e3d286290724ea0013eaf99d1a0265f	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Korotkova/C576J_104wks_spaghetti/C576J_Mouse2742_spaghetto_trial1.smp
C576J_104wks_spaghetti/C576J_Mouse2742_spaghetto_trial1-1.avi	C576J	2742	spaghetto	1	1	124745728	2f4762cde42209597829b4a177d504f3	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Korotkova/C576J_104wks_spaghetti/C576J_Mouse2742_spaghetto_trial1-1.avi
C576J_104wks_spaghetti/C576J_Mouse2742_spaghetto_trial1-2.avi	C576J	2742	spaghetto	1	2	117174272	4bff51bfcafe9d9826a83458b44fd77e	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Korotkova/C576J_104wks_spaghetti/C576J_Mouse2742_spaghetto_trial1-2.avi
C576J_104wks_spaghetti/C576J_Mouse2742_spaghetto_trial1-3.avi	C576J	2742	spaghetto	1	3	187664384	6412b623d33fc799703ed5c6f48c1ffa	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Korotkova/C576J_104wks_spaghetti/C576J_Mouse2742_spaghetto_trial1-3.avi
C576J_104wks_spaghetti/C576J_Mouse2742_spaghetto_trial1-4.avi	C576J	2742	spaghetto	1	4	127302144	8334d685315a3827254b641b318afb5b	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Korotkova/C576J_104wks_spaghetti/C576J_Mouse2742_spaghetto_trial1-4.avi
C576J_104wks_spaghetti/C576J_Mouse2742_spaghetto_trial1-5.avi	C576J	2742	spaghetto	1	5	90038272	e11abbe7ba3d7a163d3e325badaffd91	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Korotkova/C576J_104wks_spaghetti/C576J_Mouse2742_spaghetto_trial1-5.avi
C576J_104wks_spaghetti/C576J_Mouse2742_spaghetto_trial1-6.avi	C576J	2742	spaghetto	1	6	106680320	d7a153b71e18c37c99cf00f2348a6b87	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Korotkova/C576J_104wks_spaghetti/C576J_Mouse2742_spaghetto_trial1-6.avi
C576J_104wks_spaghetti/C576J_Mouse2742_spaghetto_trial1-7.avi	C576J	2742	spaghetto	1	7	110133760	191f33a342adda6286da68526122b45d	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Korotkova/C576J_104wks_spaghetti/C576J_Mouse2742_spaghetto_trial1-7.avi
C576J_104wks_spaghetti/C576J_Mouse2742_spaghetto_trial1-8.avi	C576J	2742	spaghetto	1	8	109879808	0f30fcbda1ddff76a29de3f9c4c8ed4d	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Korotkova/C576J_104wks_spaghetti/C576J_Mouse2742_spaghetto_trial1-8.avi
