path[POSIX]	ID_prefix	mouse_number	experiment	run	camera	size[bytes]	checksum[md5]	url
C576J_104wks_12mm/C576J_Mouse2742_12mm_Run1-1.avi	C576J	2742	12mm	1	1	43378688	06a7599b6039e4423a699e7ecf8000d0	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_12mm/C576J_Mouse2742_12mm_Run1-1.avi
C576J_104wks_12mm/C576J_Mouse2742_12mm_Run1-2.avi	C576J	2742	12mm	1	2	47548416	dabeac240f53a8d7ea60eb461bfba059	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_12mm/C576J_Mouse2742_12mm_Run1-2.avi
C576J_104wks_12mm/C576J_Mouse2742_12mm_Run1-3.avi	C576J	2742	12mm	1	3	73907712	30b1e1b109e235a96a647dad9c995957	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_12mm/C576J_Mouse2742_12mm_Run1-3.avi
C576J_104wks_12mm/C576J_Mouse2742_12mm_Run1-4.avi	C576J	2742	12mm	1	4	61220864	297860aefdec40e30e6fd7ac65af5d4c	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_12mm/C576J_Mouse2742_12mm_Run1-4.avi
C576J_104wks_12mm/C576J_Mouse2742_12mm_Run1-5.avi	C576J	2742	12mm	1	5	31641088	723a73ee38db6f935a97665e0973b97e	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_12mm/C576J_Mouse2742_12mm_Run1-5.avi
C576J_104wks_12mm/C576J_Mouse2742_12mm_Run1-6.avi	C576J	2742	12mm	1	6	51462656	a25b90f7b655f296fcf124b0b5a2d98d	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_12mm/C576J_Mouse2742_12mm_Run1-6.avi
C576J_104wks_12mm/C576J_Mouse2742_12mm_Run1-7.avi	C576J	2742	12mm	1	7	52599808	250aa31c09611024e245d41072ce813d	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_12mm/C576J_Mouse2742_12mm_Run1-7.avi
C576J_104wks_12mm/C576J_Mouse2742_12mm_Run1-8.avi	C576J	2742	12mm	1	8	52130816	22a6617c466d7da1f8a77bfd2bb4b744	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_12mm/C576J_Mouse2742_12mm_Run1-8.avi
C576J_104wks_12mm/C576J_Mouse2742_12mm_Run1.smp	C576J	2742	12mm	1	N/A	14848	8963ac4241059c88c1a00c375737ccfc	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_12mm/C576J_Mouse2742_12mm_Run1.smp
C576J_104wks_12mm/C576J_Mouse2742_12mm_Run2-1.avi	C576J	2742	12mm	2	1	48963584	89df18865613ff88aa3089a3425155f9	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_12mm/C576J_Mouse2742_12mm_Run2-1.avi
