path[POSIX]	ID_prefix	mouse_number	experiment	run	camera	size[bytes]	checksum[md5]	url
JTBEQ_52wks_25mm/202305024_Calibration-1.avi	N/A	N/A	N/A	N/A	N/A	166822400	9fea2b740185367cf48a93e8472740c5	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/202305024_Calibration-1.avi
JTBEQ_52wks_25mm/202305024_Calibration-2.avi	N/A	N/A	N/A	N/A	N/A	84859392	4127a1d21f67cb26f79ae38af5128d04	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/202305024_Calibration-2.avi
JTBEQ_52wks_25mm/202305024_Calibration-3.avi	N/A	N/A	N/A	N/A	N/A	139143680	605b6aeed2839df2c0fce067873267a8	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/202305024_Calibration-3.avi
JTBEQ_52wks_25mm/202305024_Calibration-4.avi	N/A	N/A	N/A	N/A	N/A	172460032	c08fa2da887f34524be3dafdb039efb1	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/202305024_Calibration-4.avi
JTBEQ_52wks_25mm/202305024_Calibration-5.avi	N/A	N/A	N/A	N/A	N/A	119657984	61dd83c028e3e9428b57c96c5f314d53	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/202305024_Calibration-5.avi
JTBEQ_52wks_25mm/202305024_Calibration-6.avi	N/A	N/A	N/A	N/A	N/A	116103168	b4f3fe2c867fb0cc0e853767f086fc7f	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/202305024_Calibration-6.avi
JTBEQ_52wks_25mm/202305024_Calibration-7.avi	N/A	N/A	N/A	N/A	N/A	150817792	6ae597c6beaee90c41e5e9705b75b7af	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/202305024_Calibration-7.avi
JTBEQ_52wks_25mm/202305024_Calibration-8.avi	N/A	N/A	N/A	N/A	N/A	161218048	54ba57dfb3d82d83500f2736bbceb82f	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/202305024_Calibration-8.avi
JTBEQ_52wks_25mm/20230524_Calibration.smp	N/A	N/A	N/A	N/A	N/A	14336	1337c41cf6b924ed116e635bdf470c44	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/20230524_Calibration.smp
JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run1-1.avi	JTBEQ	1108	25mm	1	1	43277824	59fa887fc32f9187deb0053bb93dc55f	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run1-1.avi
JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run1-2.avi	JTBEQ	1108	25mm	1	2	22036480	7cba9d2ad85f17d2aca69f2013d212b8	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run1-2.avi
JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run1-3.avi	JTBEQ	1108	25mm	1	3	35713024	81a27e17829446ce75ca55b26fb90322	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run1-3.avi
JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run1-4.avi	JTBEQ	1108	25mm	1	4	43916288	06ce4ab87f0196501ff7fa80a6ec9759	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run1-4.avi
JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run1-5.avi	JTBEQ	1108	25mm	1	5	28987392	ca283f896486c5cd95c600f073793080	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run1-5.avi
JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run1-6.avi	JTBEQ	1108	25mm	1	6	30272000	f3687fe084aa00b133412342c170179b	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run1-6.avi
JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run1-7.avi	JTBEQ	1108	25mm	1	7	38396928	2838ee7ef9a4c53458cf9b0fefac4e9f	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run1-7.avi
JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run1-8.avi	JTBEQ	1108	25mm	1	8	41373696	ff7bee7aa83bc75749b532f03f1c8b00	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run1-8.avi
JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run1.smp	JTBEQ	1108	25mm	1	N/A	14848	ee544b0160e595665401a830cbafe48f	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run1.smp
JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run2-1.avi	JTBEQ	1108	25mm	2	1	39223808	495fd8c88f1e986ca90b7eb119209bcb	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run2-1.avi
JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run2-2.avi	JTBEQ	1108	25mm	2	2	20124160	6badeb20dc60bec3c60b881e68e24e9a	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run2-2.avi
JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run2-3.avi	JTBEQ	1108	25mm	2	3	32467968	47fdea106c01867b2205bcd9c0fa7192	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run2-3.avi
JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run2-4.avi	JTBEQ	1108	25mm	2	4	39705088	25ad3692c49122d569b55539fe943f3d	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run2-4.avi
JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run2-5.avi	JTBEQ	1108	25mm	2	5	26465792	ed4773619ebdb2acd73024ebc05bff36	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run2-5.avi
JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run2-6.avi	JTBEQ	1108	25mm	2	6	27189248	afff8da37ad4bd5174055a90ba406be9	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run2-6.avi
JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run2-7.avi	JTBEQ	1108	25mm	2	7	33423872	628155ce80b512f6b0e534ffdefa7381	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run2-7.avi
JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run2-8.avi	JTBEQ	1108	25mm	2	8	36801024	0ae6222b8dda31fb79309fe9768fa152	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run2-8.avi
JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run2.smp	JTBEQ	1108	25mm	2	N/A	14848	ac340f4faf4a0b339e3f7857858eb8df	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run2.smp
JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run3-1.avi	JTBEQ	1108	25mm	3	1	135762432	4e9e2a14ab115239fab5bf75ffd46231	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run3-1.avi
JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run3-2.avi	JTBEQ	1108	25mm	3	2	69545984	0f33747eee1f43a2a7655de289bf261a	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTBEQ_52wks_25mm/JTBEQ_Mouse1108_25mm_Run3-2.avi
