path[POSIX]	ID_prefix	mouse_number	experiment	run	camera	size[bytes]	checksum[md5]	url
CRCFT_9wks_25mm/CRCFT_Mouse11_25mm_Run1-1.avi	CRCFT	11	25mm	1	1	87403008	cf7d424840779fe0b502b9db2d9e42f2	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/CRCFT_9wks_25mm/CRCFT_Mouse11_25mm_Run1-1.avi
CRCFT_9wks_25mm/CRCFT_Mouse11_25mm_Run1-2.avi	CRCFT	11	25mm	1	2	45202944	67ae8b99f9e903c28fa088f47fd6d771	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/CRCFT_9wks_25mm/CRCFT_Mouse11_25mm_Run1-2.avi
CRCFT_9wks_25mm/CRCFT_Mouse11_25mm_Run1-3.avi	CRCFT	11	25mm	1	3	71562240	a31cfa5dd3195fb585b673ec9981aad9	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/CRCFT_9wks_25mm/CRCFT_Mouse11_25mm_Run1-3.avi
CRCFT_9wks_25mm/CRCFT_Mouse11_25mm_Run1-4.avi	CRCFT	11	25mm	1	4	87252480	3789ace9bfee128e0a40113e98ef53af	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/CRCFT_9wks_25mm/CRCFT_Mouse11_25mm_Run1-4.avi
CRCFT_9wks_25mm/CRCFT_Mouse11_25mm_Run1-5.avi	CRCFT	11	25mm	1	5	58498560	ab977476628ec8fec50d2bb6a299818e	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/CRCFT_9wks_25mm/CRCFT_Mouse11_25mm_Run1-5.avi
CRCFT_9wks_25mm/CRCFT_Mouse11_25mm_Run1-6.avi	CRCFT	11	25mm	1	6	62169088	4dcd4700f256146621b7839c93356086	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/CRCFT_9wks_25mm/CRCFT_Mouse11_25mm_Run1-6.avi
CRCFT_9wks_25mm/CRCFT_Mouse11_25mm_Run1-7.avi	CRCFT	11	25mm	1	7	80530432	927de08707030aec696499b2996790a1	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/CRCFT_9wks_25mm/CRCFT_Mouse11_25mm_Run1-7.avi
CRCFT_9wks_25mm/CRCFT_Mouse11_25mm_Run1-8.avi	CRCFT	11	25mm	1	8	84066816	9638a823fc2d1b709d2b19e47802a176	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/CRCFT_9wks_25mm/CRCFT_Mouse11_25mm_Run1-8.avi
CRCFT_9wks_25mm/CRCFT_Mouse11_25mm_Run1.smp	CRCFT	11	25mm	1	N/A	5120	f1f23b18db715305a3b70e1239972966	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/CRCFT_9wks_25mm/CRCFT_Mouse11_25mm_Run1.smp
CRCFT_9wks_25mm/CRCFT_Mouse11_25mm_Run2-1.avi	CRCFT	11	25mm	2	1	59847680	aa02f345fc69e27190c5369f8d55110b	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/CRCFT_9wks_25mm/CRCFT_Mouse11_25mm_Run2-1.avi
CRCFT_9wks_25mm/CRCFT_Mouse11_25mm_Run2-2.avi	CRCFT	11	25mm	2	2	30951424	1aaa796c9cbd86bd669d71a7ebb549eb	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/CRCFT_9wks_25mm/CRCFT_Mouse11_25mm_Run2-2.avi
CRCFT_9wks_25mm/CRCFT_Mouse11_25mm_Run2-3.avi	CRCFT	11	25mm	2	3	48987648	8e014dde6e8cb4f2c03c9f51b68e70d6	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/CRCFT_9wks_25mm/CRCFT_Mouse11_25mm_Run2-3.avi
