path[POSIX]	ID_prefix	mouse_number	experiment	run	camera	size[bytes]	checksum[md5]	url
C576J_36wks_12mm/C576J_Mouse11568_12mm_Run1-1.avi	C576J	11568	12mm	1	1	24917504	792b294fb5081fe68efe8222e93cfa71	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_36wks_12mm/C576J_Mouse11568_12mm_Run1-1.avi
C576J_36wks_12mm/C576J_Mouse11568_12mm_Run1-2.avi	C576J	11568	12mm	1	2	29901312	30cca2606a40eaebc04b3f9b5d6d8c36	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_36wks_12mm/C576J_Mouse11568_12mm_Run1-2.avi
C576J_36wks_12mm/C576J_Mouse11568_12mm_Run1-3.avi	C576J	11568	12mm	1	3	47137280	10e1aed5d336664592401c21b9a62de2	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_36wks_12mm/C576J_Mouse11568_12mm_Run1-3.avi
C576J_36wks_12mm/C576J_Mouse11568_12mm_Run1-4.avi	C576J	11568	12mm	1	4	38559232	fed131003176818b4e4fb000f1b7d4bf	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_36wks_12mm/C576J_Mouse11568_12mm_Run1-4.avi
C576J_36wks_12mm/C576J_Mouse11568_12mm_Run1-5.avi	C576J	11568	12mm	1	5	20423168	179f355606cbd34280647a19fef5f375	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_36wks_12mm/C576J_Mouse11568_12mm_Run1-5.avi
C576J_36wks_12mm/C576J_Mouse11568_12mm_Run1-6.avi	C576J	11568	12mm	1	6	31882240	0f72b5a4c1d4265477b233e2f2ec171d	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_36wks_12mm/C576J_Mouse11568_12mm_Run1-6.avi
C576J_36wks_12mm/C576J_Mouse11568_12mm_Run1-7.avi	C576J	11568	12mm	1	7	31768064	6ba346518a74ed367c565231bd32f8aa	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_36wks_12mm/C576J_Mouse11568_12mm_Run1-7.avi
C576J_36wks_12mm/C576J_Mouse11568_12mm_Run1-8.avi	C576J	11568	12mm	1	8	31226880	d9217c5368364232b20d23870c649774	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_36wks_12mm/C576J_Mouse11568_12mm_Run1-8.avi
C576J_36wks_12mm/C576J_Mouse11568_12mm_Run1.smp	C576J	11568	12mm	1	N/A	14848	172e23972b86e298b470667652e7a4f6	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_36wks_12mm/C576J_Mouse11568_12mm_Run1.smp
C576J_36wks_12mm/C576J_Mouse11568_12mm_Run2-1.avi	C576J	11568	12mm	2	1	27663360	1ee1ff4166fb99129a6ba9c97c86efe8	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_36wks_12mm/C576J_Mouse11568_12mm_Run2-1.avi
C576J_36wks_12mm/C576J_Mouse11568_12mm_Run2-2.avi	C576J	11568	12mm	2	2	33095680	62cfe9c00013dc32b87328d523ae884b	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_36wks_12mm/C576J_Mouse11568_12mm_Run2-2.avi
C576J_36wks_12mm/C576J_Mouse11568_12mm_Run2-3.avi	C576J	11568	12mm	2	3	52412928	bd035aea9e51799cfbc59ea0e6e7bbc6	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_36wks_12mm/C576J_Mouse11568_12mm_Run2-3.avi
C576J_36wks_12mm/C576J_Mouse11568_12mm_Run2-4.avi	C576J	11568	12mm	2	4	42908160	a768c82915038ef01559ccd2894476c4	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_36wks_12mm/C576J_Mouse11568_12mm_Run2-4.avi
C576J_36wks_12mm/C576J_Mouse11568_12mm_Run2-5.avi	C576J	11568	12mm	2	5	22658048	66174ec356c0557538e316c39eff925e	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_36wks_12mm/C576J_Mouse11568_12mm_Run2-5.avi
C576J_36wks_12mm/C576J_Mouse11568_12mm_Run2-6.avi	C576J	11568	12mm	2	6	35353600	c2ab2823cb21abb3d6f94f22188113f8	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_36wks_12mm/C576J_Mouse11568_12mm_Run2-6.avi
C576J_36wks_12mm/C576J_Mouse11568_12mm_Run2-7.avi	C576J	11568	12mm	2	7	35356672	ebf5ec8060ac136ff90d220487d54e91	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_36wks_12mm/C576J_Mouse11568_12mm_Run2-7.avi
C576J_36wks_12mm/C576J_Mouse11568_12mm_Run2-8.avi	C576J	11568	12mm	2	8	34799616	d3096a1d0eecbba6c19b7401ebb8a691	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_36wks_12mm/C576J_Mouse11568_12mm_Run2-8.avi
