path[POSIX]	ID_prefix	mouse_number	experiment	run	camera	size[bytes]	checksum[md5]	url
PCCD3_9wks_5mm_CNO/PCCD3_Mouse10_CNO_5mm_run1-1.avi	PCCD3	10	CNO	m	N/A	72301056	d640e6e28335dbc7c6a94e673df7b676	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/PCCD3_9wks_5mm_CNO/PCCD3_Mouse10_CNO_5mm_run1-1.avi
PCCD3_9wks_5mm_CNO/PCCD3_Mouse10_CNO_5mm_run1-2.avi	PCCD3	10	CNO	m	N/A	45898752	08b36df466401201771defa3d4a1ff9f	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/PCCD3_9wks_5mm_CNO/PCCD3_Mouse10_CNO_5mm_run1-2.avi
PCCD3_9wks_5mm_CNO/PCCD3_Mouse10_CNO_5mm_run1-3.avi	PCCD3	10	CNO	m	N/A	74756608	448817b2b60e1783f873379217212456	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/PCCD3_9wks_5mm_CNO/PCCD3_Mouse10_CNO_5mm_run1-3.avi
PCCD3_9wks_5mm_CNO/PCCD3_Mouse10_CNO_5mm_run1-4.avi	PCCD3	10	CNO	m	N/A	17282048	4cd1528ffad0d9d843f2b3d1cbb3c173	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/PCCD3_9wks_5mm_CNO/PCCD3_Mouse10_CNO_5mm_run1-4.avi
PCCD3_9wks_5mm_CNO/PCCD3_Mouse10_CNO_5mm_run1-5.avi	PCCD3	10	CNO	m	N/A	66746368	c526d998baaa0ecc6d1de8ee56f1e8a9	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/PCCD3_9wks_5mm_CNO/PCCD3_Mouse10_CNO_5mm_run1-5.avi
PCCD3_9wks_5mm_CNO/PCCD3_Mouse10_CNO_5mm_run1-6.avi	PCCD3	10	CNO	m	N/A	59427328	98fa1b28fc0499a7b62610e745b8b930	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/PCCD3_9wks_5mm_CNO/PCCD3_Mouse10_CNO_5mm_run1-6.avi
PCCD3_9wks_5mm_CNO/PCCD3_Mouse10_CNO_5mm_run1-7.avi	PCCD3	10	CNO	m	N/A	80723456	85586b06cfdf994084f339973c1dc66b	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/PCCD3_9wks_5mm_CNO/PCCD3_Mouse10_CNO_5mm_run1-7.avi
PCCD3_9wks_5mm_CNO/PCCD3_Mouse10_CNO_5mm_run1-8.avi	PCCD3	10	CNO	m	N/A	79959552	c77818b98df9a83595b80f92e55771c3	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/PCCD3_9wks_5mm_CNO/PCCD3_Mouse10_CNO_5mm_run1-8.avi
PCCD3_9wks_5mm_CNO/PCCD3_Mouse10_CNO_5mm_run1.smp	PCCD3	10	CNO	m	N/A	14848	aa3ad44db430ef7644925f2bd02b22c3	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/PCCD3_9wks_5mm_CNO/PCCD3_Mouse10_CNO_5mm_run1.smp
PCCD3_9wks_5mm_CNO/PCCD3_Mouse10_CNO_5mm_run2-1.avi	PCCD3	10	CNO	m	N/A	63275520	89756385ca7dacb8e885541116f07d8b	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/PCCD3_9wks_5mm_CNO/PCCD3_Mouse10_CNO_5mm_run2-1.avi
