path[POSIX]	ID_prefix	mouse_number	experiment	run	camera	size[bytes]	checksum[md5]	url
C576J_104wks_5mm/C576J_Mouse2742_5mm_Run1-1.avi	C576J	2742	5mm	1	1	46804480	de7d17d1d4a717c8e388f66fe85b0ae9	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_5mm/C576J_Mouse2742_5mm_Run1-1.avi
C576J_104wks_5mm/C576J_Mouse2742_5mm_Run1-2.avi	C576J	2742	5mm	1	2	51836416	ed40313512750ff12c8107b4e022fda5	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_5mm/C576J_Mouse2742_5mm_Run1-2.avi
C576J_104wks_5mm/C576J_Mouse2742_5mm_Run1-3.avi	C576J	2742	5mm	1	3	80870400	e1839c91ef9324e21e84223853efe88f	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_5mm/C576J_Mouse2742_5mm_Run1-3.avi
C576J_104wks_5mm/C576J_Mouse2742_5mm_Run1-4.avi	C576J	2742	5mm	1	4	65565696	9f4aead3f92ca9387be6fede53283758	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_5mm/C576J_Mouse2742_5mm_Run1-4.avi
C576J_104wks_5mm/C576J_Mouse2742_5mm_Run1-5.avi	C576J	2742	5mm	1	5	32858112	9c97363829ccfd9cd81328f655317ba0	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_5mm/C576J_Mouse2742_5mm_Run1-5.avi
C576J_104wks_5mm/C576J_Mouse2742_5mm_Run1-6.avi	C576J	2742	5mm	1	6	55648256	4c5b2a982d77a7bea95b95d0c8aa5e57	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_5mm/C576J_Mouse2742_5mm_Run1-6.avi
C576J_104wks_5mm/C576J_Mouse2742_5mm_Run1-7.avi	C576J	2742	5mm	1	7	55302144	ef7890f284594cc1ee6f18e35f074b68	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_5mm/C576J_Mouse2742_5mm_Run1-7.avi
C576J_104wks_5mm/C576J_Mouse2742_5mm_Run1-8.avi	C576J	2742	5mm	1	8	55203840	a3ba260231c6d6c7f8eadd23a7a69768	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_5mm/C576J_Mouse2742_5mm_Run1-8.avi
C576J_104wks_5mm/C576J_Mouse2742_5mm_Run1.smp	C576J	2742	5mm	1	N/A	14848	d5827a88b87b08b6e5a944a97d51e8f5	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_5mm/C576J_Mouse2742_5mm_Run1.smp
C576J_104wks_5mm/C576J_Mouse2742_5mm_Run2-1.avi	C576J	2742	5mm	2	1	69758976	ceb96f51a7e8458cfbc6b0b619ddf14c	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_5mm/C576J_Mouse2742_5mm_Run2-1.avi
C576J_104wks_5mm/C576J_Mouse2742_5mm_Run2-2.avi	C576J	2742	5mm	2	2	77086720	8a88509d0a9f7d4b323e9fa52b2a3724	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_5mm/C576J_Mouse2742_5mm_Run2-2.avi
C576J_104wks_5mm/C576J_Mouse2742_5mm_Run2-3.avi	C576J	2742	5mm	2	3	119250432	2d9c0205a0d27edacd5705765dad58b1	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Gatto/C576J_104wks_5mm/C576J_Mouse2742_5mm_Run2-3.avi
